# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 1200, i.e. number of multipoles equal to 1199
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:dens[1]-dens[1]        3:dens[1]-dens[2]        4:dens[2]-dens[2]        5:lens[1]-lens[1]        6:lens[1]-lens[2]        7:lens[2]-lens[2]        8:dens[1]-lens[1]        9:dens[1]-lens[2]       10:dens[2]-lens[1]       11:dens[2]-lens[2]    
 1000       1.369869571659e-02       5.926045055617e-35       1.379036260329e-02       3.289130965239e-17       4.980269995809e-17       9.905296985011e-17       7.180716243651e-11       5.551889915253e-10      -1.755116963771e-37       4.832806315622e-11 
 1001       1.369677234865e-02       5.369674585834e-35       1.379078003499e-02       3.273943954210e-17       4.957821793247e-17       9.862193363535e-17       7.165317488383e-11       5.540027928385e-10      -1.590336702991e-37       4.822927626221e-11 
 1002       1.369485008060e-02       4.802982187955e-35       1.379117762244e-02       3.258838617462e-17       4.935492921409e-17       9.819314882336e-17       7.149965856347e-11       5.528202373918e-10      -1.422499396420e-37       4.813063921196e-11 
 1003       1.369292913731e-02       4.230511083234e-35       1.379155395112e-02       3.243814328385e-17       4.913282469609e-17       9.776659841595e-17       7.134661073700e-11       5.516413129583e-10      -1.252950610047e-37       4.803215257911e-11 
 1004       1.369100974357e-02       3.656841045919e-35       1.379190759436e-02       3.228870450603e-17       4.891189512884e-17       9.734226514577e-17       7.119402860406e-11       5.504660069036e-10      -1.083046735769e-37       4.793381692130e-11 
 1005       1.368909212410e-02       3.086588494518e-35       1.379223711325e-02       3.214006337946e-17       4.869213111956e-17       9.692013147547e-17       7.104190930207e-11       5.492943061845e-10      -9.141550184087e-38       4.783563278013e-11 
 1006       1.368717650356e-02       2.524406583051e-35       1.379254105667e-02       3.199221334421e-17       4.847352313186e-17       9.650017959695e-17       7.089024990611e-11       5.481261973477e-10      -7.476535827497e-38       4.773760068109e-11 
 1007       1.368526310654e-02       1.974985292313e-35       1.379281796122e-02       3.184514774182e-17       4.825606148535e-17       9.608239143048e-17       7.073904742864e-11       5.469616665284e-10      -5.849314605616e-38       4.763972113349e-11 
 1008       1.368335215756e-02       1.443051521126e-35       1.379306635118e-02       3.169885981501e-17       4.803973635516e-17       9.566674862397e-17       7.058829881936e-11       5.458006994488e-10      -4.273886176284e-38       4.754199463039e-11 
 1009       1.368144388105e-02       9.333691776044e-36       1.379328473851e-02       3.155334270741e-17       4.782453777155e-17       9.525323255209e-17       7.043800096501e-11       5.446432814168e-10      -2.764359807764e-38       4.744442164856e-11 
 1010       1.367953850137e-02       4.507392704074e-36       1.379347162278e-02       3.140858946323e-17       4.761045561950e-17       9.484182431552e-17       7.028815068911e-11       5.434893973249e-10      -1.334954649020e-38       4.734700264837e-11 
 1011       1.367763624277e-02       0.000000000000e+00       1.379362549119e-02       3.126459302701e-17       4.739747963823e-17       9.443250474013e-17       7.013874475183e-11       5.423390316484e-10       0.000000000000e+00       4.724973807380e-11 
 1012       1.367573727896e-02      -4.149616657097e-36       1.379374511725e-02       3.112134699517e-17       4.718560051763e-17       9.402525643184e-17       6.998978025937e-11       5.411921697544e-10       1.228992105133e-38       4.715262889432e-11 
 1013       1.367384158074e-02      -7.941910756777e-36       1.379383046185e-02       3.097884788339e-17       4.697481320562e-17       9.362006997538e-17       6.984125589905e-11       5.400488018517e-10       2.352155976398e-38       4.705567823963e-11 
 1014       1.367194906613e-02      -1.138727659910e-35       1.379388178516e-02       3.083709289136e-17       4.676511364765e-17       9.321693782340e-17       6.969317072168e-11       5.389089190949e-10       3.372570093995e-38       4.695888978841e-11 
 1015       1.367005965065e-02      -1.449620339688e-35       1.379389934904e-02       3.069607915375e-17       4.655649769393e-17       9.281585224836e-17       6.954552373334e-11       5.377725122786e-10       4.293341048433e-38       4.686226722846e-11 
 1016       1.366817324733e-02      -1.727927552019e-35       1.379388341703e-02       3.055580373991e-17       4.634896109917e-17       9.241680534196e-17       6.939831389533e-11       5.366395718364e-10       5.117603612955e-38       4.676581425668e-11 
 1017       1.366628976665e-02      -1.974717274090e-35       1.379383425439e-02       3.041626365375e-17       4.614249952221e-17       9.201978901456e-17       6.925154012393e-11       5.355100878389e-10       5.848520815957e-38       4.666953457907e-11 
 1018       1.366440911660e-02      -2.191067047722e-35       1.379375212807e-02       3.027745583349e-17       4.593710852580e-17       9.162479499462e-17       6.910520129031e-11       5.343840499933e-10       6.489284013411e-38       4.657343191073e-11 
 1019       1.366253120262e-02      -2.378064003821e-35       1.379363730671e-02       3.013937715146e-17       4.573278357625e-17       9.123181482815e-17       6.895929622034e-11       5.332614476420e-10       7.043112961287e-38       4.647750997586e-11 
 1020       1.366065592761e-02      -2.536804886830e-35       1.379349006066e-02       3.000202441390e-17       4.552952004314e-17       9.084083987813e-17       6.881382369446e-11       5.321422697609e-10       7.513255887976e-38       4.638177250777e-11 
 1021       1.365878319192e-02      -2.668396079187e-35       1.379331066198e-02       2.986539436079e-17       4.532731319904e-17       9.045186132393e-17       6.866878244751e-11       5.310265049589e-10       7.902989566712e-38       4.628622324883e-11 
 1022       1.365691289333e-02      -2.773953625771e-35       1.379309938445e-02       2.972948366558e-17       4.512615821920e-17       9.006487016079e-17       6.852417116860e-11       5.299141414761e-10       8.215619387994e-38       4.619086595056e-11 
 1023       1.365504492707e-02      -2.854603258361e-35       1.379285650354e-02       2.959428893505e-17       4.492605018124e-17       8.967985719922e-17       6.837998850095e-11       5.288051671831e-10       8.454479432006e-38       4.609570437352e-11 
 1024       1.365317918577e-02      -2.911480420084e-35       1.379258229645e-02       2.945980670907e-17       4.472698406487e-17       8.929681306441e-17       6.823623304173e-11       5.276995695794e-10       8.622932541044e-38       4.600074228741e-11 
 1025       1.365131555951e-02      -2.945730289872e-35       1.379227704210e-02       2.932603346041e-17       4.452895475161e-17       8.891572819574e-17       6.809290334192e-11       5.265973357921e-10       8.724370391932e-38       4.590598347100e-11 
 1026       1.364945393573e-02      -2.958507806911e-35       1.379194102112e-02       2.919296559452e-17       4.433195702442e-17       8.853659284614e-17       6.794999790614e-11       5.254984525755e-10       8.762213568450e-38       4.581143171215e-11 
 1027       1.364759419931e-02      -2.950977695096e-35       1.379157451589e-02       2.906059944937e-17       4.413598556750e-17       8.815939708157e-17       6.780751519253e-11       5.244029063086e-10       8.739911633753e-38       4.571709080781e-11 
 1028       1.364573623248e-02      -2.924314487487e-35       1.379117781047e-02       2.892893129520e-17       4.394103496592e-17       8.778413078043e-17       6.766545361258e-11       5.233106829952e-10       8.660943202793e-38       4.562296456403e-11 
 1029       1.364387991486e-02      -2.879702550754e-35       1.379075119071e-02       2.879795733432e-17       4.374709970533e-17       8.741078363302e-17       6.752381153095e-11       5.222217682617e-10       8.528816014741e-38       4.552905679594e-11 
 1030       1.364202512347e-02      -2.818336109637e-35       1.379029494414e-02       2.866767370095e-17       4.355417417169e-17       8.703934514093e-17       6.738258726539e-11       5.211361473564e-10       8.347067005412e-38       4.543537132775e-11 
 1031       1.364017173264e-02      -2.741419271398e-35       1.378980936005e-02       2.853807646097e-17       4.336225265098e-17       8.666980461653e-17       6.724177908652e-11       5.200538051483e-10       8.119262379685e-38       4.534191199278e-11 
 1032       1.363831961410e-02      -2.650166050269e-35       1.378929472947e-02       2.840916161173e-17       4.317132932884e-17       8.630215118236e-17       6.710138521771e-11       5.189747261255e-10       7.848997683923e-38       4.524868263340e-11 
 1033       1.363646863689e-02      -2.545800391909e-35       1.378875134516e-02       2.828092508186e-17       4.298139829033e-17       8.593637377060e-17       6.696140383492e-11       5.178988943946e-10       7.539897878400e-38       4.515568710109e-11 
 1034       1.363461866740e-02      -2.429556197859e-35       1.378817950164e-02       2.815336273105e-17       4.279245351962e-17       8.557246112248e-17       6.682183306656e-11       5.168262936787e-10       7.195617409718e-38       4.506292925641e-11 
 1035       1.363276956935e-02      -2.302677349989e-35       1.378757949516e-02       2.802647034988e-17       4.260448889968e-17       8.521040178770e-17       6.668267099332e-11       5.157569073170e-10       6.819840283235e-38       4.497041296898e-11 
 1036       1.363092120376e-02      -2.166417734954e-35       1.378695162373e-02       2.790024365955e-17       4.241749821199e-17       8.485018412392e-17       6.654391564803e-11       5.146907182630e-10       6.416280135481e-38       4.487814211752e-11 
 1037       1.362907342898e-02      -2.022041268649e-35       1.378629618710e-02       2.777467831174e-17       4.223147513622e-17       8.449179629614e-17       6.640556501553e-11       5.136277090837e-10       5.988680306584e-38       4.478612058982e-11 
 1038       1.362722610065e-02      -1.870821920657e-35       1.378561348680e-02       2.764976988838e-17       4.204641324999e-17       8.413522627616e-17       6.626761703246e-11       5.125678619580e-10       5.540813912692e-38       4.469435228275e-11 
 1039       1.362537907170e-02      -1.714043738707e-35       1.378490382609e-02       2.752551390146e-17       4.186230602850e-17       8.378046184201e-17       6.613006958716e-11       5.115111586759e-10       5.076483918392e-38       4.460284110227e-11 
 1040       1.362353219235e-02      -1.553000873124e-35       1.378416751001e-02       2.740190579280e-17       4.167914684428e-17       8.342749057739e-17       6.599292051951e-11       5.104575806370e-10       4.599523209137e-38       4.451159096338e-11 
 1041       1.362168531007e-02      -1.388997601280e-35       1.378340484535e-02       2.727894093387e-17       4.149692896686e-17       8.307629987108e-17       6.585616762076e-11       5.094071088492e-10       4.113794663665e-38       4.442060579019e-11 
 1042       1.361983826962e-02      -1.223348352052e-35       1.378261614069e-02       2.715661462560e-17       4.131564556253e-17       8.272687691642e-17       6.571980863340e-11       5.083597239279e-10       3.623191226420e-38       4.432988951586e-11 
 1043       1.361799091302e-02      -1.057377730272e-35       1.378180170635e-02       2.703492209813e-17       4.113528969395e-17       8.237920871070e-17       6.558384125099e-11       5.073154060946e-10       3.131635979979e-38       4.423944608263e-11 
 1044       1.361614307951e-02      -8.924205411792e-36       1.378096185444e-02       2.691385851064e-17       4.095585431994e-17       8.203328205462e-17       6.544826311802e-11       5.062741351754e-10       2.643082217467e-38       4.414927944182e-11 
 1045       1.361429460559e-02      -7.298218148733e-36       1.378009689884e-02       2.679341895116e-17       4.077733229512e-17       8.168908355170e-17       6.531307182975e-11       5.052358906002e-10       2.161513514988e-38       4.405939355381e-11 
 1046       1.361244532498e-02      -5.709368307690e-36       1.377920715521e-02       2.667359843632e-17       4.059971636966e-17       8.134659960777e-17       6.517826493207e-11       5.042006514012e-10       1.690943804038e-38       4.396979238803e-11 
