# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       4.694152404926e+10       3.430215903404e-19       9.873763701762e-06       4.754167078488e+15       1.416504617296e+04       3.017594008621e-07       6.649288556012e+14       5.700620428898e-06       1.336004173515e+31       2.535619448734e+23       1.385429689718e+24       3.492914243310e-08       9.242061236039e+30       2.260210461018e+31       2.260210461018e+31       7.534034323729e+30      -3.052142739270e+36       8.843998112030e-05       1.224887159734e-01 
       4.643965267656e+10       3.504756915439e-19       9.980469258153e-06       4.653052953696e+15       1.416504617286e+04       3.050205020095e-07       6.578198244290e+14       5.762226792651e-06       1.279778835993e+31       2.455157773531e+23       1.341466470487e+24       3.492914243310e-08       8.853111842993e+30       2.165090178990e+31       2.165090178990e+31       7.216966734306e+30      -2.892435790849e+36       8.855642374437e-05       1.223276569891e-01 
       4.594314701961e+10       3.580917756609e-19       1.008832805383e-05       4.554089377288e+15       1.416504617275e+04       3.083168457397e-07       6.507867988682e+14       5.824498933765e-06       1.225919725045e+31       2.377249352594e+23       1.298898316382e+24       3.492914243310e-08       8.480531269248e+30       2.073973005632e+31       2.073973005632e+31       6.913242839900e+30      -2.741085695821e+36       8.867286636951e-05       1.221670210131e-01 
       4.545194971130e+10       3.658733626161e-19       1.019735282171e-05       4.457230610268e+15       1.416504617264e+04       3.116488129179e-07       6.438289663111e+14       5.887444047247e-06       1.174327258733e+31       2.301813164652e+23       1.257680958428e+24       3.492914243310e-08       8.123630637923e+30       1.986690471311e+31       1.986690471311e+31       6.622301075083e+30      -2.597655172032e+36       8.878930899575e-05       1.220068063809e-01 
       4.496600399787e+10       3.738240490043e-19       1.030755447573e-05       4.362431886444e+15       1.416504617253e+04       3.150167885251e-07       6.369455228381e+14       5.951069405905e-06       1.124906045990e+31       2.228770759442e+23       1.217771532415e+24       3.492914243310e-08       7.781750063314e+30       1.903081196387e+31       1.903081196387e+31       6.343603507740e+30      -2.461729818627e+36       8.890575162309e-05       1.218470114377e-01 
       4.448525373233e+10       3.819475093630e-19       1.041894756781e-05       4.269649391734e+15       1.416504617242e+04       3.184211617030e-07       6.301356731243e+14       6.015382361092e-06       1.077564710259e+31       2.158046176130e+23       1.179128534325e+24       3.492914243310e-08       7.454257430809e+30       1.822990592834e+31       1.822990592834e+31       6.076634844468e+30      -2.332916918762e+36       8.902219425156e-05       1.216876345361e-01 
       4.400964336799e+10       3.902474983031e-19       1.053154483088e-05       4.178840243916e+15       1.416504617231e+04       3.218623257985e-07       6.233986303485e+14       6.080390343662e-06       1.032215720535e+31       2.089565864313e+23       1.141711777170e+24       3.492914243310e-08       7.140547228152e+30       1.746270578417e+31       1.746270578417e+31       5.820901477835e+30      -2.210844304963e+36       8.913863688116e-05       1.215286740387e-01 
       4.353911795203e+10       3.987278518087e-19       1.064535899786e-05       4.089962472810e+15       1.416504617219e+04       3.253406784095e-07       6.167336161011e+14       6.146100864719e-06       9.887752295298e+30       2.023258607530e+23       1.105482349194e+24       3.492914243310e-08       6.840039425890e+30       1.672779302900e+31       1.672779302900e+31       5.575930573729e+30      -2.095159283856e+36       8.925507951190e-05       1.213701283152e-01 
       4.307362311914e+10       4.073924894284e-19       1.076040280168e-05       4.002975000881e+15       1.416504617208e+04       3.288566214309e-07       6.101398602954e+14       6.212521516591e-06       9.471629186434e+30       1.959055449201e+23       1.070402573415e+24       3.492914243310e-08       6.552178404937e+30       1.602380885768e+31       1.602380885768e+31       5.341269197124e+30      -1.985527617162e+36       8.937152214381e-05       1.212119957452e-01 
       4.261310508527e+10       4.162454156968e-19       1.087669079425e-05       3.917837624252e+15       1.416504617196e+04       3.324105611005e-07       6.036166010776e+14       6.279659973608e-06       9.073018494605e+30       1.896889620910e+23       1.036435968433e+24       3.492914243310e-08       6.276431929271e+30       1.534945165000e+31       1.534945165000e+31       5.116483474625e+30      -1.881632556010e+36       8.948796477689e-05       1.210542747155e-01 
       4.215751064139e+10       4.252907223341e-19       1.099423388951e-05       3.834510994121e+15       1.416504617184e+04       3.360029080465e-07       5.971630847393e+14       6.347523993080e-06       8.691183214958e+30       1.836696472979e+23       1.003547210500e+24       3.492914243310e-08       6.012290161862e+30       1.470347456404e+31       1.470347456404e+31       4.901157792273e+30      -1.783173925787e+36       8.960440741116e-05       1.208969636222e-01 
       4.170678714734e+10       4.345325898446e-19       1.111304845836e-05       3.752956598582e+15       1.416504617172e+04       3.396340773348e-07       5.907785656305e+14       6.416121416113e-06       8.325417359271e+30       1.778413407226e+23       9.717020967769e+23       3.492914243310e-08       5.759264722022e+30       1.408468323084e+31       1.408468323084e+31       4.694894027098e+30      -1.689867258868e+36       8.972085004664e-05       1.207400608692e-01 
       4.126088252578e+10       4.439752896682e-19       1.123314723372e-05       3.673136744815e+15       1.416504617160e+04       3.433044885167e-07       5.844623060729e+14       6.485460168577e-06       7.975044650625e+30       1.721979811869e+23       9.408675097712e+23       3.492914243310e-08       5.516887782418e+30       1.349193354611e+31       1.349193354611e+31       4.497310811014e+30      -1.601442972730e+36       8.983729268333e-05       1.205835648690e-01 
       4.081974525613e+10       4.536231860279e-19       1.135454294854e-05       3.595014541674e+15       1.416504617148e+04       3.470145656778e-07       5.782135762754e+14       6.555548261985e-06       7.639417273013e+30       1.667336998493e+23       9.110113828912e+23       3.492914243310e-08       5.284711204090e+30       1.292412955485e+31       1.292412955485e+31       4.308042825701e+30      -1.517645591073e+36       8.995373532126e-05       1.204274740422e-01 
       4.038332436866e+10       4.634807379588e-19       1.147725015471e-05       3.518553882633e+15       1.416504617136e+04       3.507647374866e-07       5.720316542492e+14       6.626393794426e-06       7.317914673573e+30       1.614428141017e+23       8.821026671005e+23       3.492914243310e-08       5.062305707875e+30       1.238022142499e+31       1.238022142499e+31       4.126740127149e+30      -1.438233005692e+36       9.007017796043e-05       1.202717868173e-01 
       3.995156943855e+10       4.735525014961e-19       1.160128522315e-05       3.443719429098e+15       1.416504617124e+04       3.545554372443e-07       5.659158257245e+14       6.698004951528e-06       7.009942415225e+30       1.563198216595e+23       8.541112986278e+23       3.492914243310e-08       4.849260080692e+30       1.185920350635e+31       1.185920350635e+31       3.953067498639e+30      -1.362975776979e+36       9.018662060087e-05       1.201165016315e-01 
       3.952443058011e+10       4.838431315023e-19       1.172665906779e-05       3.370476594075e+15       1.416504617111e+04       3.583871029348e-07       5.598653840682e+14       6.770390007338e-06       6.714931077596e+30       1.513593948397e+23       8.270081677017e+23       3.492914243310e-08       4.645180415243e+30       1.136011247121e+31       1.136011247121e+31       3.786703830946e+30      -1.291656471023e+36       9.030306324259e-05       1.199616169293e-01 
       3.910185844100e+10       4.943573842353e-19       1.185338987852e-05       3.298791526184e+15       1.416504617098e+04       3.622601772751e-07       5.538796302021e+14       6.843557325377e-06       6.432335204200e+30       1.465563750204e+23       8.007650882785e+23       3.492914243310e-08       4.449689381700e+30       1.088202553322e+31       1.088202553322e+31       3.627341528633e+30      -1.224069031397e+36       9.041950588561e-05       1.198071311642e-01 
       3.868380419652e+10       5.051001190262e-19       1.198148856929e-05       3.228631094014e+15       1.416504617086e+04       3.661751077668e-07       5.479578725222e+14       6.917515359486e-06       6.161632293924e+30       1.419057672757e+23       7.753547687294e+23       3.492914243310e-08       4.262425530049e+30       1.042405874123e+31       1.042405874123e+31       3.474685941324e+30      -1.160018183818e+36       9.053594852993e-05       1.196530427965e-01 
       3.827021954398e+10       5.160763010970e-19       1.211097151099e-05       3.159962870811e+15       1.416504617073e+04       3.701323467475e-07       5.420994268185e+14       6.992272654932e-06       5.902321834959e+30       1.374027351816e+23       7.507507834586e+23       3.492914243310e-08       4.083042621791e+30       9.985365344904e+30       9.985365344904e+30       3.328454818917e+30      -1.099318871959e+36       9.065239117558e-05       1.194993502956e-01 
       3.786105669712e+10       5.272910032819e-19       1.224185507454e-05       3.092755119490e+15       1.416504617059e+04       3.741323514433e-07       5.363036161963e+14       7.067837849266e-06       5.653924379387e+30       1.330425957862e+23       7.269275454220e+23       3.492914243310e-08       3.911208989772e+30       9.565134229129e+30       9.565134229129e+30       3.188377789720e+30      -1.041795722782e+36       9.076883382257e-05       1.193460521377e-01 
       3.745626838056e+10       5.387494089213e-19       1.237415199284e-05       3.026976777966e+15       1.416504617046e+04       3.781755840215e-07       5.305697709980e+14       7.144219673445e-06       5.415980656712e+30       1.288208147394e+23       7.038602795177e+23       3.492914243310e-08       3.746606924951e+30       9.162588414345e+30       9.162588414345e+30       3.054195860555e+30      -9.872825398496e+35       9.088527647092e-05       1.191931468076e-01 
       3.705580782438e+10       5.504568137044e-19       1.250787863682e-05       2.962597444800e+15       1.416504617033e+04       3.822625116440e-07       5.248972287253e+14       7.221426952719e-06       5.188050724700e+30       1.247330015780e+23       6.815249968209e+23       3.492914243310e-08       3.588932088979e+30       8.776983619937e+30       8.776983619937e+30       2.925660937893e+30      -9.356218231483e+35       9.100171912065e-05       1.190406327971e-01 
       3.665962875870e+10       5.624186286205e-19       1.264305137738e-05       2.899587365147e+15       1.416504617019e+04       3.863936065213e-07       5.192853339633e+14       7.299468607758e-06       4.969713155956e+30       1.207749051589e+23       6.598984696365e+23       3.492914243310e-08       3.437892951492e+30       8.407606888121e+30       8.407606888121e+30       2.802535369149e+30      -8.866643140365e+35       9.111816177178e-05       1.188885086063e-01 
